item_id;description;description_2;group_description;unit_sale_price (CLP);cost (CLP);storage_cost (CLP);leadtime (days);stock;size_m3;cost_per_purchase
996;coastal comfort soft arnes lima s;paseo;accesorios;18990.0;13064;39;8.0;1.0;0.001;500
153;zd neon coral collar medium;paseo;accesorios;10900.0;8395;26;7.0;1.0;0.004;1100
1099;cat love rasguðador  rampa ;enriquecimiento ambiental;accesorios;17990.0;11837;38;8.0;3.0;0.001;550
1612;ehlimoato;ant. ext.;medicamentos;11370.0;8972;21;7.0;1.0;0.0002;500
1867;living world alimento seco cuy;adultos;alimento;15990.0;12497;34;;;;500
789;hueso masticable con textura;juguetes;accesorio;17990.0;14030;38;6.0;9.0;0.001;500
580;body gato 00 verde;ropa;accesorios;17590.0;12201;37;11.0;2.0;0.001;500
703;zd neon coral leash large;paseo;accesorios;16900.0;11892;36;8.0;1.0;0.001;500
1212;zeus trailla dobl asa  s  rojo 1,2m;paseo;accesorios;6290.0;4251;15;7.0;0.0;0.004;500
1295;lw set arnes y correa peq animales  m ;paseo;accesorios;10790.0;8446;22;7.0;0.0;0.001;500
1563;calefactor aut. 100w - boyu;calefactores;accesorios;13600.0;10361;28;8.0;1.0;0.001;500
1260;nutrafin max peces agua fria escamas 38g;alimento exoticos;accesorios;5790.0;4213;12;6.0;0.0;0.001;500
487;electrovet soluc oral 500ml;suplemento;medicamentos;8530.0;5770;16;6.0;1.0;0.0002;500
559;royal canin baby dog milk 400gr;suplementos;alimento;26910.0;18671;82;6.0;2.0;0.015;2550
1141;rostrum otico x 15ml gotas;antibiotico;medicamentos;12320.0;9661;23;9.0;1.0;0.0002;500
1119;"planet dog diamond plate ball silver ""l""";juguetes;accesorios;18990.0;13908;39;8.0;0.0;0.001;500
801;ofloxacino 0.3 x 10 ml.;ocular;medicamentos;19000.0;13168;35;10.0;1.0;0.0002;500
512;bow tie black (my family);placas identificacion;accesorios;17560.0;11794;43;9.0;0.0;0.004;1250
633;paracan plus x 1 comp;ant. interno;medicamentos;1700.0;1347;4;7.0;186.0;0.0002;500
1383;fancy feast tartare atun 85 g;latas;alimento;900.0;693;3;3.0;3.0;0.015;3000
1673;nutram sound balanced wellness puppy food 2kg;cachorros;alimento;21570.0;16626;65;7.0;2.0;0.015;500
1150;simparica 10 mg  x 1 tab. 2,6 - 5 k;ant. ext.;medicamentos;8720.0;5907;16;6.0;0.0;0.0002;500
790;zd ella adjustable air mesh harness extra small;paseo;accesorios;15100.0;10457;37;10.0;1.0;0.004;1550
116;zeedog gotham h-harness small;paseo;accesorios;13850.0;9351;29;8.0;0.0;0.001;550
740;royal canin fhn indoor 7+ 1,5kilos;adultos;alimento;20510.0;15947;62;9.0;3.0;0.015;500
1786;nath adulto maxi sabor pollo y arroz integral;adultos;alimento;19990.0;13306;60;;;;500
1081;perfume sir dog musk 80 ml.;higiene;medicamentos;10150.0;7722;19;6.0;0.0;0.0002;500
830;tramadol iny. dosis 0.5;analgesico;medicamentos;790.0;528;2;5.0;21.0;0.0002;500
119;torre árbol con casa gatos premium;hogar-transporte;accesorio;89990.0;66926;189;12.0;0.0;0.001;1450
656;synulox 250 mg;antibiotico;medicamentos;15110.0;10706;28;9.0;53.0;0.0002;500
1780;blocks leash large;paseo;accesorios;16900.4;12163;36;7.0;1.0;0.001;500
635;ehliquantel sobre x 1 comp. (ant.);ant. interno;medicamentos;1770.0;1259;4;6.0;110.0;0.0002;500
369;brit care cat grain-free senior weight control 2 kg;adultos;alimento;17990.0;12404;55;7.0;1.0;0.015;1450
268;bravecto 112,5mg perro 2 a 4,5 kg;ant. ext.;medicamentos;29610.0;22439;55;11.0;4.0;0.0002;650
655;proplan puppy pollo y arroz 370grs;humedo;alimento;4170.0;3204;13;8.0;0.0;0.015;4550
935;pawise bola luminosa 3,5 cm;juguetes;accesorios;3890.0;2589;9;9.0;6.0;0.001;500
822;big bone aluminum light blue (my family);placas identificacion;accesorios;7130.0;4923;15;6.0;0.0;0.001;500
866;small round aluminum red (my family);placas identificacion;accesorios;7130.0;5327;18;6.0;1.0;0.004;500
46;collar con smart id para retro blue m;paseo;accesorios;13900.0;10505;29;8.0;2.0;0.001;500
1373;coastal style collar resolve m;paseo;accesorios;9290.0;7416;23;9.0;0.0;0.004;1250
1602;zeus arnes fig.h  xl  grafito;paseo;accesorios;17790.0;13660;37;9.0;0.0;0.001;500
991;royal renal lp mod. 170 grs. (lata);latas medicadas;alimento;4560.0;3039;14;6.0;0.0;0.015;500
876;zd army green soft-walk harness medium;paseo;accesorios;18900.0;13830;39;11.0;1.0;0.001;500
773;nm jfc stain & odor eliminator - trigger spray, 946 ml;higiene;accesorios;13660.0;9563;34;6.0;2.0;0.004;950
1219;small heart aluminum pink (my family);placas identificacion;accesorios;7130.0;5058;18;6.0;0.0;0.004;650
1869;fish sticks;adultos;alimento;1550.0;1135;3;;;;500
4;galgovet;ant. ext.;medicamentos;1990.0;1341;4;5.0;2.0;0.0002;500
1003;brit care cat grain-free haircare healthy & shiny coat 7 kg;adultos;alimento;55990.0;40209;168;11.0;2.0;0.015;3400
1615;gumi juguete mastica/limpia congelable-s;juguetes;accesorios;11990.0;8449;29;7.0;0.0;0.004;600
263;alfombrilla 14 unid;higiene;accesorios;4990.0;3311;13;7.0;0.0;0.004;1050
1472;brit care gf adult salmon 1 kg;adultos;alimento;8190.0;5606;26;5.0;4.0;0.015;2800
1712;royal canin hair skin care 1,5kg ;adultos;alimento;21570.0;14882;65;10.0;0.0;0.015;5100
443;bravery chicken mini adult small breeds 7 kg;adultos;alimento;35990.0;27993;109;12.0;0.0;0.015;3800
1002;brit care cat fillets in gravy with savory salmon 85 g;humedo;alimento;2200.0;1606;8;5.0;0.0;0.015;1700
1077;pink big circle bone (my family);placas identificacion;accesorios;15490.0;12147;33;8.0;0.0;0.001;500
837;previcox 57 mg x  10 comp;analgesico;medicamentos;22270.0;15454;41;6.0;0.0;0.0002;500
1676;body cobre talla 0;ropa;medicamentos;13500.0;9588;25;6.0;3.0;0.0002;500
304;zeus trailla dobl asa  m  azuldenim 1,2m;paseo;accesorios;7200.0;5243;15;7.0;1.0;0.001;500
1365;puzzle twister nivel 3;juguetes;accesorio;35990.0;25253;76;12.0;16.0;0.001;850
1460;lw nido de bambu, small;enriquecimiento ambiental;accesorios;4690.0;3470;11;7.0;0.0;0.004;600
313;previcox 227mgx10c0mp;analgesico;medicamentos;31180.0;20287;58;7.0;1.0;0.0002;500
149;le salon esse. corta uða alicate s/cat;grooming;accesorios;8590.0;5755;18;7.0;0.0;0.001;500
1148;coastal sublime collar purple l;paseo;accesorios;16990.0;12151;36;8.0;0.0;0.001;500
1213;rabbit ear cleaning solution 4 oz;higiene;accesorios;14290.0;10771;30;9.0;2.0;0.001;500
574;afp treat hider ardilla;juguetes;accesorios;16990.0;11111;42;9.0;1.0;0.004;1000
50;afp modern cat surf;juguetes;accesorios;5390.0;4060;11;8.0;0.0;0.001;500
1455;advocate 1 x o.8;ant. ext.;medicamentos;24990.0;18818;46;10.0;6.0;0.0002;550
726;zd army green collar small;paseo;accesorios;9900.0;6740;25;7.0;0.0;0.004;500
833;apoquel 5,4 mg x 20 comprimidos;antialergico;medicamentos;65630.0;49113;121;17.0;1.0;0.0002;1150
1377;coastal lazer brite collar pink multi flowers xs;paseo;accesorios;6990.0;4815;14;7.0;0.0;0.001;500
1115;royal recovery rs 165 grs. (lata);latas medicadas;alimento;3280.0;2534;11;6.0;0.0;0.015;2500
1166;royal can  vet cat  young female  s/o 3.5 kilo;adultos;alimento;42480.0;31645;127;10.0;5.0;0.015;5750
470;brit care senior lamb & rice 3 kg;senior;alimento;16990.0;11316;52;6.0;0.0;0.015;1150
971;happy home educador sanitario 230 ml.;higiene;accesorios;6490.0;4625;13;7.0;1.0;0.001;500
653;toallitas perfumadas clorhexidina perro y gato;higiene;accesorios;5990.0;4067;12;8.0;1.0;0.001;500
399;zeedog atlanta leash small;paseo;accesorios;13850.0;10500;29;6.0;2.0;0.001;600
511;royal can. renal canine 2.0 kg.;medicados;alimento;26130.0;18071;78;9.0;3.0;0.015;950
320;pack michi;adultos;accesorios;57990.0;43250;121;10.0;2.0;0.001;500
19;brit pate & meat duck 800 gr;latas;alimento;6500.0;4978;19;8.0;3.0;0.015;2400
684;zeus arnes fig.a  m  fucsia;paseo;accesorios;10990.0;8214;27;7.0;2.0;0.004;1250
35;bravery salmon mini adult small breeds 7 kg;adultos;alimento;44990.0;35975;136;10.0;5.0;0.015;1850
902;catapet cama chiporro gde. nº3;camas;accesorios;26990.0;19617;57;9.0;0.0;0.001;750
827;black & tan dachshund (my family);placas identificacion;accesorios;13330.0;9464;28;6.0;0.0;0.001;500
1681;zd army green adjustable air mesh harness medium;paseo;accesorios;47400.0;33332;115;11.0;2.0;0.004;500
407;afp furry ball flufer naranjo;juguetes;accesorios;4690.0;3227;11;5.0;0.0;0.004;500
920;brit care cat grain-free indoor anti-stress 2 kg;adultos;alimento;17990.0;13278;55;6.0;0.0;0.015;2900
537;eukanuba puppy small breed 2  kg;cachorros;alimento;19160.0;12520;59;11.0;2.0;0.015;2850
758;brit care gf junior large breed salmon  12 kg;cachorros;alimento;64990.0;47279;196;12.0;2.0;0.015;3350
1062;power spray 100 ml;ant. ext.;medicamentos;14990.0;11822;28;7.0;2.0;0.0002;500
1199;coastal maslow  plato pup rosado 1596 ml;paseo;accesorios;15990.0;12107;34;6.0;3.0;0.001;650
245;coastal k9 explorer arnes acolchado zafiro m;paseo;accesorios;35990.0;27549;89;12.0;0.0;0.004;1200
1416;bordeau adj. air mesh harness large;paseo;accesorios;26400.0;19517;65;9.0;0.0;0.004;500
1127;coastal sublime collar yellow s/m;paseo;accesorios;12490.0;8591;26;7.0;1.0;0.001;500
784;nutribound gato 150 ml;suplemento;medicamentos;15000.0;11655;28;8.0;1.0;0.0002;500
1640;habitrail kit mini;hogar-transporte;accesorios;40990.0;31065;86;14.0;0.0;0.001;600
489;shampoo ehlinger (hipohalerg.) 250 ml.;antialergico;medicamentos;4690.0;3281;9;4.0;0.0;0.0002;500
154;revolution perro 2-5 kg;ant. ext.;medicamentos;16890.0;12321;31;6.0;6.0;0.0002;500
961;nexgard x 3 tab.  2 a 4 k  ;ant. ext.;medicamentos;26990.0;18866;50;6.0;1.0;0.0002;500
853;zd hawkins stranger  adj. air mesh harness medium;paseo;accesorios;23900.0;15717;58;9.0;2.0;0.004;1500
1311;pawise little monster violeta;juguetes;accesorios;5790.0;4299;14;6.0;0.0;0.004;900
625;brit care cat chicken breats with rice 70grs;humedo;alimento;1900.0;1309;6;5.0;2.0;0.015;600
685;zd skull 2.0 h-harness large;paseo;accesorios;19900.0;14487;49;7.0;3.0;0.004;1450
1464;coastal maslow plato cobre martillado 709 ml;paseo;accesorios;7990.0;6001;19;9.0;1.0;0.004;900
569;pawise little monster rojo;juguetes;accesorios;5790.0;3912;14;7.0;0.0;0.004;950
1781;capa polar chiporro t/6 cata pets;ropa;accesorios;14490.0;10614;30;9.0;3.0;0.001;500
17;"planet dog planet ball azul/verde ""l""";juguetes;accesorios;22990.0;15375;57;10.0;1.0;0.004;550
127;power ultra 11 - 20  kg;ant. ext.;medicamentos;9870.0;6935;19;6.0;8.0;0.0002;500
1346;catit filtro fuente acero inox 2 unid;comederos;accesorios;7990.0;5807;17;7.0;2.0;0.001;500
1279;zeus trailla dobl asa  s  coral 1,2m;paseo;accesorios;6290.0;4539;13;8.0;1.0;0.001;500
1838;cama para perro azumpets;hogar-transporte;accesorio;36990.0;26645;175;;;;500
927;sand leash large;paseo;accesorios;16900.0;11580;36;8.0;1.0;0.001;500
980;coastal k9 explorer arnes acolchado naranja s;paseo;accesorios;25990.0;17767;63;9.0;0.0;0.004;650
1834;loft dog house;hogar-transporte;accesorio;139990.0;105723;663;;;;500
190;exo terra filtro int rept clear 150  ;enriquecimiento ambiental;accesorios;13990.0;11152;34;9.0;2.0;0.004;900
1139;royal canin feline hypoallergenic 1,5 kg;medicados;alimento;22990.0;17925;70;8.0;1.0;0.015;1800
992;small round aluminum black (my family);placas identificacion;accesorios;7130.0;4921;18;7.0;1.0;0.004;500
1825;poo bolsas compostables 60 u;higiene;accesorio;6990.0;5222;14;;;;500
1554;bravery iberian pork mini adult small breeds 7 kg;adultos;alimento;38990.0;25896;118;11.0;1.0;0.015;1650
606;feliway kit enchufe;comportamiento;medicamentos;39990.0;30582;74;8.0;4.0;0.0002;1000
180;coastal maslow  plato paw gris 828 ml;paseo;accesorios;10490.0;7818;22;6.0;0.0;0.001;500
301;afp mighty rex toro;juguetes;accesorios;25990.0;17887;54;9.0;0.0;0.001;550
496;"dogit cuerdas anudadas tricolor ""l""";juguetes;accesorios;5490.0;3891;14;7.0;2.0;0.004;1200
1817;puzzle tornado nivel 2;juguetes;accesorio;24990.0;18855;61;;;;500
1603;zd artsy adjustable air mesh harness small;paseo;accesorios;19300.0;13285;41;7.0;3.0;0.001;500
1559;fel urinary chi pouch 85 gr;humedo;alimento;1900.0;1416;6;5.0;1.0;0.015;2450
1536;doguivit adulto;suplementos;medicamento;7990.0;5670;17;5.0;32.0;0.001;500
517;royal can. shn mini junior 3 kgr.;cachorros;alimento;28750.0;22666;86;10.0;1.0;0.015;1150
1854;churu premio cremoso natural para perro;adultos;alimento;3990.0;2985;10;;;;500
1069;pro plan sterilized cat 1kg ar;adultos;alimento;13440.0;8756;41;5.0;0.0;0.015;1150
476;veraflox    15mg  x 7;antibiotico;medicamentos;20500.0;13703;38;9.0;1.0;0.0002;500
157;hartz tuff stuff nose divers - small;juguetes;accesorios;7890.0;5754;17;7.0;0.0;0.001;500
1243;repelente de gatos spray int.;higiene;accesorios;12790.0;8654;27;7.0;2.0;0.001;550
1195;wicked flyharness size 5;paseo;accesorios;39899.5;27776;84;10.0;3.0;0.001;850
16;zeedog prisma collar medium;paseo;accesorios;10860.0;7825;22;6.0;1.0;0.001;500
1072;dogxtreme pupy pollo y arroz;adultos;alimento;24990.0;17511;75;4.0;112.0;0.015;2000
1841;parka premium perro con chiporro;ropa;accesorio;31990.0;22288;78;;;;500
546;pawise holow leon;juguetes;accesorios;6990.0;4636;14;8.0;0.0;0.001;500
658;lw nido de bambu, large;enriquecimiento ambiental;accesorios;6990.0;4813;14;8.0;1.0;0.001;500
1524;afp lamb cuddle tail wand cat;juguetes;accesorios;7790.0;5791;19;7.0;0.0;0.004;500
1019;zeedog skull h-harness medium;paseo;accesorios;15300.0;10242;33;8.0;0.0;0.001;500
1560;blast collar small;paseo;accesorios;9900.0;6687;21;8.0;2.0;0.001;500
959;brit care cat grain-free sterilized weight control 7 kg;weight control;alimento;55990.0;44245;168;13.0;0.0;0.015;2200
1758;mother and babycat instinctive  145 gr;cachorros;alimento;2290.0;1578;8;5.0;1.0;0.015;4300
283;chocolate labrador  (my family);placas identificacion;accesorios;17560.0;13969;37;7.0;0.0;0.001;500
797;mamadera  (kit)  115 ml;bebederos;accesorios;9490.0;6901;20;8.0;1.0;0.001;500
1525;bravecto gato 1.2 a 2.8 kg;ant. ext.;medicamentos;29610.0;22858;55;11.0;0.0;0.0002;750
225;royal canin baby cat intinctive  165grx6un;humedo;alimento;2540.0;1754;8;4.0;9.0;0.015;4250
26;ratón portagolosina violeta;juguetes;accesorios;4690.0;3654;10;9.0;1.0;0.001;500
1656;zd bordeau adjustable air mesh harness medium;paseo;accesorios;23900.0;17822;58;7.0;0.0;0.004;1650
437;dragoxilo 220 mg  x 10 comp.;antibiotico;medicamentos;14180.0;11303;27;5.0;2.0;0.0002;500
1818;puzzle twister nivel 3;juguetes;accesorio;35990.0;27309;89;;;;500
1388;pawise bolsas repuesto 8x20 colores;higiene;accesorios;6790.0;4902;14;7.0;7.0;0.001;500
229;big bone chromed brass (my family);placas identificacion;accesorios;9200.0;6734;19;6.0;0.0;0.001;500
37;big bone aluminum red (my family);placas identificacion;accesorios;7130.0;5329;15;9.0;2.0;0.001;500
749;heno de avena 425 gr;alimento exoticos;accesorios;9260.0;7101;22;7.0;1.0;0.004;900
1045;royal can. babycat 34 2 kgr.;cachorros;alimento;13490.0;10609;41;6.0;0.0;0.015;3650
1398;blast h-harness small;paseo;accesorios;13900.0;9140;29;6.0;0.0;0.001;500
469;jaula bella peq. animalles;hogar-transporte;accesorios;62480.0;40918;131;17.0;0.0;0.001;800
1587;fancy feast mousse pez camaron 85 g;latas;alimento;900.0;688;3;7.0;0.0;0.015;500
1837;cama para perro negra zeedog;hogar-transporte;accesorio;55990.0;39978;265;;;;500
687;mastilac jeringa;antibiotico;medicamentos;2600.0;1771;5;4.0;0.0;0.0002;500
1723;zd army green ruff leash large;paseo;accesorios;23900.0;15864;50;12.0;3.0;0.001;500
639;zd mahalo adjustable air mesh harness large;paseo;accesorios;26400.0;18334;55;10.0;0.0;0.001;500
1606;afp wooly mouse con sonido;juguetes;accesorios;5980.0;4655;12;6.0;2.0;0.001;500
1218;advantix 25-40 kg;ant. ext.;medicamentos;14920.0;10133;28;7.0;5.0;0.0002;500
1158;allercalm;antialergico;medicamentos;19290.0;15050;36;8.0;6.0;0.0002;500
1415;zd neon coral adjustable air mesh harness large;paseo;accesorios;26400.0;18549;55;9.0;1.0;0.001;500
1553;arnes de paseo grande g.a;paseo;accesorios;9290.0;6067;20;9.0;1.0;0.001;500
1300;exo terra placa calefactora 25 w;enriquecimiento ambiental;accesorios;42990.0;30915;90;11.0;0.0;0.001;900
1827;hueso masticable con textura;juguetes;accesorio;17990.0;13448;45;;;;500
800;transimed x 15 ml;otico;medicamentos;12770.0;9473;24;5.0;0.0;0.0002;500
160;hidrocortisona spray 76ml;antialergico;medicamentos;27970.0;19372;52;8.0;3.0;0.0002;500
956;zeedog prisma leash small;paseo;accesorios;13850.0;9647;29;6.0;2.0;0.001;500
1186;exo terra ampolleta infraroja 50 w.;enriquecimiento ambiental;accesorios;13490.0;10372;28;9.0;1.0;0.001;500
821;coastal new earth collar de soya berenjena xs;paseo;accesorios;9190.0;7218;19;7.0;0.0;0.001;500
1699;harvest stacks westtimothy 992 gr.;enriquecimiento ambiental;accesorios;20640.0;16140;43;8.0;0.0;0.001;500
877;coastal k9 explorer arnes acolchado naranja m;paseo;accesorios;35990.0;27297;76;12.0;0.0;0.001;500
913;bravery chicken adult cat sterilized 7 kg;adultos;alimento;47990.0;36243;145;8.0;0.0;0.015;3650
152;cytopoint 20 mg iny 10-20 k;medicamentos;medicamentos;40020.0;26460;74;13.0;0.0;0.0002;900
1717;royal canin mini puppy pouch 85 gr;humedo;alimento;2330.0;1579;8;7.0;0.0;0.015;950
1662;sand cat collar;paseo;accesorios;4900.0;3256;10;5.0;0.0;0.001;500
509;pro plan puppy medium breed 3kg ar;cachorros;alimento;29550.0;22500;90;7.0;10.0;0.015;1350
1135;royal canin gastrointestinal feline 2 kg;adultos;alimento;17090.0;13535;52;7.0;2.0;0.015;4000
1250;baytril  150 mg;antibiotico;medicamentos;21000.0;16710;39;6.0;0.0;0.0002;500
1561;zeedog atlanta collar cat;paseo;accesorios;4880.0;3451;10;9.0;0.0;0.001;500
103;sand h-harness small;paseo;accesorios;13900.0;10422;29;6.0;1.0;0.001;500
1445;canine l/d  lata x 370 gr;latas medicadas;alimento;8310.0;5516;26;7.0;0.0;0.015;3800
1443;coastal style trailla pink dots l 1,8 m;paseo;accesorios;12590.0;8635;27;10.0;1.0;0.001;500
586;zeedog phantom leash small;paseo;accesorios;13850.0;9802;34;10.0;0.0;0.004;950
1654;power ultra  41 - 60 kg;ant. ext.;medicamentos;12830.0;9118;24;8.0;2.0;0.0002;500
1143;itraskin susp. oral 120 ml;antimicotico;medicamentos;16990.0;11455;32;6.0;5.0;0.0002;500
53;zeus nosh hueso flex cachorro sabor tocino s;juguetes;accesorios;6490.0;4949;13;8.0;2.0;0.001;500
151;royal canin gastrointestinal cat 1.5 kg;adultos;alimento;16590.0;11876;50;7.0;1.0;0.015;1800
403;pawise bozal tela l;paseo;accesorios;5990.0;4671;12;6.0;0.0;0.001;500
1813;caña con pompones;juguetes;accesorio;3990.0;2751;8;;;;500
207;zd artsy h-harness small;paseo;accesorios;13900.0;10535;34;6.0;0.0;0.004;600
1770;zd bordeau adjustable air mesh harness large;paseo;accesorios;34030.0;24082;83;8.0;2.0;0.004;700
1122;furminator short hair deshedding tools for cat, md/lg;grooming;accesorios;32330.0;23248;68;11.0;4.0;0.001;500
1861;small bird diet 1 kg;adultos;alimento;19990.0;13224;42;;;;500
8;arnes nacional grande a. doctor;paseo;accesorios;8190.0;6107;21;9.0;0.0;0.004;950
1014;toallitas tea tree oil;higiene;accesorios;5940.0;4521;12;7.0;2.0;0.001;500
1680;karsivan 50 mg;cardiaco;medicamentos;35990.0;24423;67;9.0;0.0;0.0002;500
1060;royal renal lp modified 385 grs. (lata);latas medicadas;alimento;4920.0;3868;16;8.0;4.0;0.015;700
452;afp chill out ice bandana, large;juguetes;accesorios;15990.0;11381;34;8.0;0.0;0.001;500
253;zeedog coral bowl large;comederos;accesorios;14510.0;9824;35;8.0;1.0;0.004;1100
1327;drontal cats  1 comprimido (pote 24 un) ;ant. ext.;medicamentos;3290.0;2253;7;5.0;0.0;0.0002;500
896;arnes talla s;paseo;accesorios;6490.0;5119;13;6.0;2.0;0.001;500
1624;kong extreme dental con cuerda;juguetes;accesorio;24990.0;16868;52;6.0;18.0;0.001;500
880;collar c/hueso chico a. doctor;paseo;accesorios;2390.0;1743;5;6.0;0.0;0.001;500
1764;royal canin alimento húmedo perro adulto;humedo;alimento;8990.0;6620;27;7.0;62.0;0.015;750
623;proplan cat kitten opt 7.5kg;cachorros;alimento;38900.0;26070;118;8.0;0.0;0.015;2200
345;nexgard x 3 tab. 10 a  25 kg;ant. ext.;medicamentos;32990.0;22926;61;10.0;2.0;0.0002;500
1674;collar isabelino 30 cm nº(6);higiene;medicamentos;9390.0;6666;18;7.0;0.0;0.0002;500
262;dogit dispensador bolsa fecas rojo 2x20;higiene;accesorios;4990.0;3902;11;9.0;0.0;0.001;500
1321;collar expandible con hebilla negro;paseo;accesorio;6990.0;5158;14;9.0;15.0;0.001;500
1438;botella 100 ml peq animales;comederos;accesorios;4490.0;3331;10;6.0;2.0;0.001;500
150;hartz chew n clean tuff bone dog toy - small;juguetes;accesorios;4990.0;3819;11;9.0;1.0;0.001;500
472;bravery salmon puppy large/medium breed 12 kg;cachorros;alimento;69990.0;54458;211;13.0;0.0;0.015;1300
640;nexgard 136mg x 1 tab. masticable 25-50k;ant. ext.;medicamentos;20420.0;15275;38;6.0;2.0;0.0002;500
1852;pro plan alimento seco para cachorro razas grandes 15 kg;cachorro;alimento;76990.0;53688;232;;;;500
1759;zd midnight collar medium;paseo;accesorios;10900.0;8233;26;6.0;2.0;0.004;500
550;zd neon coral collar large;paseo;accesorios;12900.0;8902;31;9.0;1.0;0.004;500
928;monge mini p&j chicken de 3 kg;cachorros;alimento;27990.0;22300;85;7.0;3.0;0.015;3650
488;advantage gatos  4-8;ant. ext.;medicamentos;13170.0;9233;25;6.0;5.0;0.0002;500
1695;clever pet bowl heart;comederos;accesorios;6980.0;5089;14;7.0;0.0;0.001;500
1171;pawise peluche unicornio con catnip;juguetes;accesorios;4590.0;3322;10;7.0;3.0;0.001;500
146;afp ultrasonic ardilla;juguetes;accesorios;14000.0;10894;34;9.0;1.0;0.004;750
1599;brit care gf puppy salmon 1 kg;cachorros;alimento;8490.0;6318;26;2.0;9.0;0.015;2850
1800;bravery chicken adult cat;adultos;alimento;35990.0;24125;89;;;;500
402;parla roja a.c  m;ropa;accesorios;22570.0;15980;47;7.0;1.0;0.001;500
954;coastal maslow  plato paw azul 828 ml;paseo;accesorios;10490.0;7871;22;10.0;1.0;0.001;500
1754;heno de hierba de huerto 425gr;alimento exoticos;accesorios;9260.0;6436;22;6.0;2.0;0.004;1050
659;lw sustrato natural peq. anim. verde-10l;higiene;accesorios;11890.0;8394;25;10.0;1.0;0.001;500
1372;obt-td. cat - fish (2,27 kg);adultos;alimento;22900.0;14948;70;6.0;1.0;0.015;4150
463;zeus bozal alpha  xl ;paseo;accesorios;27990.0;18713;59;12.0;0.0;0.001;500
1349;le salon essential cepillo carda small;grooming;accesorios;10990.0;8242;23;7.0;2.0;0.001;500
186;rueda de erizo/roedor;enriquecimiento ambiental;accesorios;17290.0;12015;36;11.0;1.0;0.001;500
1147;afp mighty rex pelota durable;juguetes;accesorios;7990.0;5301;17;7.0;11.0;0.001;500
1224;fiprokill spray x 100 ml ;ant. ext.;medicamentos;15990.0;11380;30;5.0;3.0;0.0002;500
608;zeus collar semifijo  xl  rojo;paseo;accesorios;11490.0;8054;25;7.0;0.0;0.001;500
143;lw bebedero vidrio  eco +  - 177 ml;bebederos;accesorios;9490.0;6967;20;7.0;2.0;0.001;500
751;acana wild atlantic - perro 11,4 kg;adultos;alimento;94200.0;70717;283;15.0;0.0;0.015;2100
1534;mamistop 250 gr. (perro);suplemento;medicamentos;11780.0;8442;22;9.0;0.0;0.0002;500
981;columbia leash small;paseo;accesorios;15900.0;10402;39;10.0;0.0;0.004;500
197;zd honey adjustable air mesh harness medium;paseo;accesorios;23900.0;17983;50;9.0;2.0;0.001;500
883;coastal style trailla resolve m 1,8 m;paseo;accesorios;12590.0;8711;27;7.0;1.0;0.001;500
279;bravery light iberian pork mini adult small breeds 2 kg;adultos;alimento;16990.0;12512;52;10.0;1.0;0.015;2650
293;collar cuero  nº1 (g. araya);paseo;accesorios;4790.0;3712;10;7.0;0.0;0.001;500
1706;pro plan adulto optihealth r/m 15 kg;adultos;alimento;49500.0;33354;149;12.0;0.0;0.015;3850
400;tx plato comida lenta, 450 ml/20 cm d, colores;comederos;accesorios;2990.0;2271;6;8.0;1.0;0.001;500
122;royal canin feline adult sterilised 1.5 kg;adultos;alimento;19710.0;14167;60;9.0;3.0;0.015;500
1207;monge mini sen chicken 4x3 kg;senior;alimento;26990.0;17726;82;6.0;2.0;0.015;1900
202;honey h-harness large;paseo;accesorios;19900.4;15303;42;7.0;0.0;0.001;550
1462;pro plan reduce calorie sml brd 3kg ar;adultos;alimento;29550.0;21104;90;10.0;0.0;0.015;500
835;broadline pipeta gato 2,5 a 7,5 kg;ant. ext.;medicamentos;15990.0;10598;30;5.0;5.0;0.0002;500
246;bravery iberian pork adult large/medium breeds 12 kg;adultos;alimento;56990.0;42664;172;9.0;0.0;0.015;500
1439;bravery iberian pork mini adult small breeds 2 kg;adultos;alimento;16990.0;12800;52;7.0;8.0;0.015;4200
1776;hartz zoo ballons dog toy;juguetes;accesorios;8990.0;6630;19;8.0;0.0;0.001;500
1757;zd bordeau leash large;paseo;accesorios;16900.0;12705;36;8.0;0.0;0.001;500
1153;palace dog house;hogar-transporte;accesorio;159990.0;114350;335;12.0;0.0;0.001;1250
1426;coastal lazer brite collar rainbow hearts l;paseo;accesorios;15990.0;10551;34;6.0;2.0;0.001;500
384;pack cuy  animal care;hogar-transporte;accesorios;84160.0;65775;176;18.0;0.0;0.001;1950
1645;bravery salmon mini puppy small breed 7 kg;cachorros;alimento;45990.0;31107;139;8.0;0.0;0.015;1950
854;bliss leash large;paseo;accesorios;16900.0;12157;42;10.0;0.0;0.004;650
1589;honey collar extra small;paseo;accesorios;7900.41;5385;19;9.0;0.0;0.004;500
219;light blue glam paw (my family);placas identificacion;accesorios;36060.0;28262;89;13.0;1.0;0.004;1150
641;aquadent 250ml;oral;medicamentos;28720.0;22707;53;7.0;3.0;0.0002;500
1;royal can. diabetic feline 1.5 kg.;medicados;alimento;23450.0;16186;72;8.0;1.0;0.015;5150
112;zeus collar ajustable  l   azul denim;paseo;accesorios;6390.0;5035;13;8.0;1.0;0.001;500
698;simparica 5 mg  x 1 tab. 1,3 - 2,5 k;ant. ext.;medicamentos;8240.0;6396;16;6.0;0.0;0.0002;500
